e,e
EA,EA
each,各
eager,熱心な
eagerly,熱心に
eagerness,意欲
eagle,イーグル
eaglet,eaglet
ear,耳
eardrum,鼓膜
earl,伯爵
earlier,前
earliest,最古の
earlobe,耳たぶ
early,早い　
earmark,取っておく
earmuff,耳あて
earn,獲得する
earned,獲得
earner,稼ぎ手
earnest,本格的
earnestly,真剣に
earnestness,熱心
earning,収益
earnings,利益
earphone,イヤホン
earplug,耳栓
earring,イヤリング
earshot,聞こえる範囲
earth,地球
earthen,土の
earthenware,土器
earthly,この世の
earthquake,地震
earthwork,土塁
earthworm,ミミズ
earthy,土の
earwax,耳くそ
earwig,ハサミムシ
earworm,イヤーワーム
earwormed,earwormed
ease,楽
easel,イーゼル
easement,地役権
easier,より簡単に
easiest,最も簡単な
easily,簡単に
east,東
Easter,イースター
easterly,イースターリー
eastern,東の
easterner,東欧諸国の人
eastward,東方へ
easy,簡単に
easygoing,のんきな
eat,食べる
eater,食べる人
eatery,食堂
eating,食べること
EAU,EAU
eaves,ひさし
eavesdrop,盗聴する
eavesdropper,盗聴者
eavesdropping,盗聴
eBay,イーベイ
ebb,引き潮
Ebert,エーベルト
Ebola,エボラ出血熱
Ebonics,エボニクス
ebony,黒檀
ebullient,あふれんばかりの
EC,EC
eccentric,常軌を逸している
eccentricity,奇癖
ecclesiastical,教会の
ECG,ECG
echelon,エシュロン
echinoderm,棘皮動物
echo,エコー
echocardiogram,心エコー図
echocardiography,心エコー検査
echoic,反響性の
eclair,エクレア
eclectic,折衷主義の
eclecticism,折衷
eclipse,日食
eclipsed,影が薄く
ECM,ECM
eco,エコ
ecological,生態学的な
ecologically,生態学的に
ecologist,生態学者
ecology,エコロジー
econometric,計量経済学の
economic,経済の
economical,安価な
economically,経済的に
economics,経済学
economist,エコノミスト
economize,倹約する
economy,経済
Econosphere,Econosphere
ecor,のEcoR
ecosystem,エコシステム
ecotourism,エコツーリズム
ecstasy,エクスタシー
ecstatic,恍惚とした
ectocervix,子宮頸膣部
ectoderm,外胚葉
ectodermal,外胚葉性
ectodomain,細胞外ドメイン
ectopic,異所性の
Ecuador,エクアドル
ecumenical,エキュメニカル
eczema,湿疹
ED,ED
Eddie,エディ
eddy,渦
edema,浮腫
Eden,エデン
Edgar,エドガー
edge,エッジ
edgy,神経質な
edible,食用
edict,勅令
edification,啓発
edifice,エディフィス
edify,啓(ひら)く
Edinburgh,エディンバラ
Edison,エジソン
edit,編集
edited,編集済みの
editing,編集
edition,版
editor,編集者
editorial,社説
editorialist,論説委員
editorialize,社説
editorialized,社説
editorially,編集上
Edmonton,エドモントン
Edmund,エドマンド
Edo,江戸
EDTA,EDTA
EDU,EDU
educate,教育する
educated,教養のある
education,教育
educational,教育の
educator,教育者
Edward,エドワード
EE,EE
eec,EEC
EEG,EEG
eek,化粧
eel,ウナギ
eep,チュー
eerie,不気味な
eerily,不気味に
eff,EFF
efface,消す
effect,効果
effected,影響
effective,効果的な
effectively,効果的に
effectiveness,有効性
effector,エフェクター
effectuate,達成する
effeminacy,柔弱
effeminate,女々しい　
efferent,遠心性の
effervescence,泡立ち
effervescent,発泡性の
effete,退廃的な
efficacious,有効な
efficacy,効能
efficiency,効率
efficient,効率的な
efficiently,効率良く
effigy,彫像
efflorescence,開花期
effluent,廃液
efflux,流出
effort,努力
effortless,楽な
effortlessly,楽々と
effrontery,不遜
effulgent,さんぜんと輝く
effusion,流出
effusive,感情むき出しの
eg,例えば
egalitarian,平等主義の
egalitarianism,平等主義
EGFR,EGFR
egg,卵
egghead,インテリ
eggnog,エッグノッグ
eggplant,ナス
eggshell,卵殻
eglantine,イバラ
eglise,教会
ego,自我
egocentric,自己中心的な
egoismo,利己主義の
egoist,エゴイスト
egoistic,利己的
egomaniac,egomaniac
egotism,エゴイズム
egotist,エゴイスト
egregious,とんでもない
egregiously,ひどく
egress,出口
egret,白鷺
Egypt,エジプト
Egyptair,エジプト航空
Egyptian,エジプト人
eh,ええ
EIA,EIA
Eichmann,アイヒマン
eider,ケワタガモ
Eiffel,エッフェル
eight,8
eighteen,18
eighteenth,第18
eighth,第8
eighty,80
Einstein,アインシュタイン
Eisen,エイゼン
Eisenhower,アイゼンハワー
either,どちら
ejaculate,精液
ejaculation,射精
eject,eject
ejection,ejection
eke,やりくりする
EL,EL
elaborate,手の込んだ
elaborated,精緻
elaborately,精巧に
elaboration,推敲
elan,鋭気
elapse,経過する
elastic,エラスティック
elasticity,弾力性
elated,得意の
elation,高揚感
elbow,肘
elder,長老
elderly,高齢者
eldest,最年長の
Eleanor,エレノア
elect,選挙する
election,選挙
elective,選択科目
elector,選挙人
electoral,選挙の
electorate,有権者
electric,電動
electrical,電気
electrically,電気
electrician,電気技師
electricity,電気
electrification,電化
electrify,電気を流す
electro,エレクトロ
electrocardiogram,心電図
electrocute,仕留める
electrocuted,感電
electrocutie,electrocutie
electrocution,感電死
electrode,電極
electrolyte,電解質
electromagnetic,電磁的な
electron,電子
electronic,エレクトロニック
electronically,電子的に
electronics,エレクトロニクス
electrophoresed,電気泳動
electrophoresis,電気泳動
electrophoretic,電気泳動の
electrophysiological,電気生理学的な
electroporated,エレクトロポレーション
electroporation,エレクトロポレーション
electrospray,エレクトロ
electrostatic,静電気の
elegance,エレガンス
elegant,エレガント
elegantly,エレガント
elegiac,エレジー風の
elegy,エレジー
element,元素
elemental,エレメンタル
elementary,エレメンタリー
Elena,エレナ
elephant,象
Eleuthera,エリューセラ島
elevate,高める
elevated,高い　
elevation,elevation
elevator,エレベーター
eleven,11
eleventh,第11
elf,エルフ
elfin,エルフィン
Eli,イーライ
elicit,引き出す
elicited,誘発
elide,省く
eligibility,適格性
eligible,適格
Elijah,エリヤ
eliminate,取り除く
elimination,排除
ELISA,Elisa法
Elisabeth,エリザベート
elision,発音省略
elite,エリート
elitism,エリート主義
elitist,エリート主義の
Elium,Elium
elixir,エリキシル
Elizabeth,エリザベス
Elizabethan,エリザベス女王時代の
elk,ヘラジカ
ell,エル
Ellen,エレン
Elli,エリー
Elliott,エリオット
ellipse,楕円
ellipsis,省略記号
ellipsoid,楕円
elliptical,楕円形の
Ellison,エリソン
elm,ニレ
elongate,細長い　
elongated,細長い　
elongation,伸長
elope,駆け落ちする
eloquence,雄弁
eloquent,雄弁な
eloquently,雄弁に
else,ほかに
elsewhere,他の場所で
eluate,溶出液
elucidate,解明する
elucidated,解明
elucidation,解明
elude,逃れる
elusive,理解しにくい　
elute,溶出する
eluted,溶出
elution,溶出
elutriation,水簸(すいひ)
Elviｓ,エルヴィス
elysian,エリュシオンの
Elysium,エリュシオン
EM,EM
emaciated,やつれた
email,メールアドレス
emailed,電子メールで送信
emanate,発する
emancipated,解放された
emancipation,解放
emasculate,去勢する
embalm,防腐処置を施す
embankment,堤防
embarassed,恥ずかしい　
embargo,禁輸
embargoed,禁輸
embark,乗り出す
embarkation,乗船
embarrass,困らせる
embarrassed,恥ずかしい　
embarrassing,厄介な
embarrassingly,面食らって
embarrassment,困惑
embassy,大使館
embattled,四面楚歌の
embed,埋め込む
embellish,飾る
embellished,装飾
embellishment,飾り
ember,燃えさし
embezzle,横領する
embezzlement,横領
embittered,つらい思いをしている
emblazoned,飾られた
emblem,エンブレム
emblematic,象徴の
embodiment,実施形態
embody,具体化する
embolden,つけあがらせる
embolism,塞栓症
embolus,塞栓
emboss,エンボス
embrace,抱擁
embroider,刺繍する
embroidered,刺繍
embroidery,刺繍
embroil,巻き込む
embryo,胚
embryogenesis,胚発生
embryology,発生学
embryonal,胚
embryonic,胚の
emcee,司会者
emerald,エメラルド
emerge,出てくる
emergence,出現
emergency,緊急
emergent,緊急の
emeritus,名誉教授
emery,エメリー
emigrant,移民
emigrate,移住する
emigration,移民
emigre,移住者
Emily,エミリー
eminence,卓越
eminent,著名な
eminently,著しく
emir,首長
Emirate,アラブ首長国連邦
emissary,使者
emission,発光
emit,発す
Emmett,エメット
emollient,柔らかにする
emote,感情を表す
emoticon,顔文字
emotion,感情
emotional,感情の
emotionally,感情的に
emotions,喜怒哀楽
emotive,感情に訴える
empathetic,共感的な
empathize,共感する
empathy,共感
emperor,天皇
emphasis,強調
emphasize,強調する
emphatic,断固たる
emphatically,きっぱりと
emphysema,肺気腫
emphysematous,気腫の
empire,帝国
empirical,実証的
empirically,経験的に
empiricism,経験論
emplacement,据え付け
employ,雇用
employee,従業員
employer,雇用者
employment,雇用
emporium,エンポリアム
empower,パワーを与える
empowerment,エンパワーメント
empress,皇后
emptiness,空虚
empty,空の
emu,エミュー
emulate,エミュレート
emulation,エミュレーション
emulsion,エマルション
emusic,イーミュージック
enable,有効にする
enact,成立させる
enactment,制定
enamel,エナメル
enameled,エナメル
enamored,ほれた
encampment,野営地
encapsulate,カプセル化する
encapsulated,カプセル化された
encase,包む
encased,包まれた
encephalitis,脳炎
encephalopathy,脳症
enchant,エンチャント
enchanted,魅惑の
enchanting,魅惑的な
enchantment,魔法
enchilada,エンチラーダ
encircle,取り囲む
encircled,囲まれ
enclave,飛び地
enclose,囲む
enclosed,囲った
enclosure,エンクロージャ
encode,エンコード
encoded,符号化された
encomium,encomium
encompass,包含する
encore,アンコール
encounter,出会う
encourage,促す
encouragement,励まし
encroach,侵害する
encroachment,侵略
encrust,encrust
encrypt,暗号化する
encrypted,暗号化された
encryption,暗号化
encumber,妨げる
encyclopaedia,百科事典
encyclopedia,百科事典
encyclopedic,博学な
end,終わり
endanger,危険にさらす
endangered,絶滅寸前の
endangerment,危険にさらし
endear,慕わせる
endearing,愛情のこもった
endearment,性向
endeavor,努力
endeavour,努力
ended,終了
endemic,風土病
endergonic,エネルギー吸収性の 
endgame,大詰め
ending,終了
endit,endit
endless,エンドレス
endlessly,延々と
endocrine,内分泌腺
endocrinologist,内分泌学者
endocrinology,内分泌学
endocytosis,エンドサイトーシス
endoderm,内胚葉
endogenous,内因性の
endogenously,内生的に
endometrial,子宮内膜の
endonuclease,エンドヌクレアーゼ
endoplasmic,小胞体
endorse,支持する
endorsement,裏書
endospore,内生胞子
endostatin,エンドスタチン
endosymbiont,内部共生
endothelial,内皮の
endothelium,内皮
endothermic,吸熱性の
endotoxemia,内毒素血症
endotoxic,内毒素
endotoxin,エンドトキシン
endow,与える
endowment,寄付
endpoint,エンドポイント
endurance,持久力
endure,耐える
enduring,不朽の
enema,浣腸剤
enemy,敵
energetic,エネルギッシュな
energetically,精力的に
energize,活気づける
energy,エネルギー
enervate,軟弱にする
enforce,強制する
enforceable,法的強制力のある
enforcement,施行
enforcer,執行者
engage,従事する
engaged,従事
engagement,婚約
engaging,係
engender,生み出す
engendered,生み出さ
engine,エンジン
engineer,エンジニア
engineering,エンジニアリング
England,イングランド
Englander,イングランド人
English,英語
Englishman,イギリス人
Englishwoman,英国婦人
engrave,刻む
engraving,彫刻
engross,没頭させる
engrossed,夢中
engulf,巻き込む
enhance,高める
enhanced,強化された
enhancement,強化
enhancer,エンハンサー
enigma,謎
enigmatic,不可解な
enjoin,命じる
enjoy,楽しむ
enjoyable,楽しい　
enjoyment,楽しみ
enlarge,拡大する
enlarged,拡大された
enlargement,拡大
enlighten,啓発する
enlightened,悟りを開いた
enlightenment,悟り
enlist,入隊する
enlistment,入営
enliven,賑わす
enlivened,発奮
enmeshed,絡まる 
enmity,敵意
ennoble,高尚にする
ennui,アンニュイ
enormity,巨大さ
enormous,巨大な
enormously,非常に
enough,十分な
enquire,問い合わせる
enquirer,質問者
enquiry,引き合い
enrage,激怒させる
enraptured,うっとり
enrich,強化する
enriched,豊富な
enrichment,充実
enroll,登録する
enrollee,入学者
enrollment,登録
enrolment,登録
Enron,エンロン
ensconce,安置する
ensembl,調和して
ensemble,アンサンブル
enshrine,祭る
enshrined,鎮座
ensign,旗
enslave,奴隷にする
ensnare,誘惑する
ensouled,ensouled
ensue,結果として起こる
ensure,確保
ensured,確保
entail,伴う
entangle,巻き込む
entangled,もつれ
entanglement,絡み合い
enter,入力する
enteral,経腸
enteric,腸溶性の
entering,入力
enterocolitica,エンテロコリチカ
enterocyte,腸細胞
enterprise,エンタープライズ
enterprising,進取的な
entertain,楽しませる
entertainer,芸能人
entertaining,面白い
entertainment,エンターテインメント
enthrall,魅了する
enthralled,魅了
enthroned,即位する
enthronement,即位
enthused,熱狂
enthusiasm,熱意
enthusiast,ファン
enthusiastic,熱狂的な
enthusiastically,熱狂的に
entice,誘惑する
enticement,誘惑
entire,全体
entirely,完全に
entirety,全体
entitle,エンタイトル
entitled,と題する
entitlement,資格
entity,エンティティ
entomb,葬る
entomologist,昆虫学者
entomology,昆虫学
entourage,側近
entrails,内臓
entrance,入り口
entrant,参加者
entrapment,おとり捜査
entreaty,哀願
entree,アントレ
entrench,定着させる
entrepreneur,起業家
entrepreneurial,起業家的な
entrepreneurship,起業家精神
entropy,エントロピー
entrust,委ねる
entry,エントリー
entryway,通路
entwine,絡まる
enucleated,除核
enumerate,列挙する
enumerated,列挙
enumeration,列挙
enunciate,明確に述べる
enunciation,発声
envelop,包む
envelope,エンベロープ
enveloped,エンベロープ
enviable,うらやましい　
envious,うらやましそうな
environment,環境
environmental,環境の
environmentalism,環境保護主義
environmentalist,環境保護主義者
environmentally,環境的に
environs,環境
envisage,想定
envision,見越す
envoy,使節
envy,羨望
enzymatic,酵素の
enzymatically,酵素的に
enzyme,酵素
eon,永劫
eosinophil,好酸球
EP,EP
EPA,EPA
ephedrine,エフェドリン
ephemera,カゲロウ
ephemeral,はかない　
epic,叙事詩
epicenter,震源地
epicentre,震源地
epicurean,美食の
epidemic,流行
epidemiologic,疫学的な
epidemiological,疫学的な
epidemiologist,疫学者
epidemiology,疫学
epidermal,表皮
epidermis,表皮
epididymal,精巣上体の
epididymis,精巣上体
epidural,硬膜外麻酔
epifluorescence,落射蛍光
epigenetic,エピジェネティックな
epigram,警句
epigraph,碑文
epilepsy,てんかん
epileptic,てんかん患者
epilogue,エピローグ
epinephrine,エピネフリン
epiphany,エピファニー
episcopal,米国聖公会の
episcopalian,米国聖公会の
episode,エピソード
episodic,エピソードの
epistasis,エピスタシス
epistatic,上位性
epistemology,認識論
epistle,手紙
epistolary,書簡
epitaph,墓碑銘
epithelial,上皮の
epithelium,上皮
epithet,あだ名
epitome,縮図
epitomize,要約する
epitomized,象徴
epitope,エピトープ
epoch,エポック
epochal,画期的な
eponym,名祖
eponymous,名祖の
epoxy,エポキシ樹脂
EPR,EPR
epsilon,イプシロン
EQ,EQ
equal,同じ
equality,平等
equalize,イコライズ
equalizer,イコライザ
equally,同様に
equanimity,平静
equate,一致する
equation,方程式
equator,赤道
equatorial,赤道儀
equestrian,馬術の
equidistant,等距離の
equilateral,等辺の
equilibrated,平衡化
equilibrium,平衡
equine,馬の
equinox,春分
equip,装備する
equipment,機器
equitable,公平な
equities,普通株
equity,株式
equivalence,等価
equivalency,等価
equivalent,同等の
equivalently,同等に
equivocal,はっきりしない
equivocate,言葉を濁す
equivocation,あいまいな言葉
er,えー
era,時代
eradicate,根絶する
eradicated,根絶
eradication,根絶
erase,消す
eraser,消しゴム
erasure,消去
Erbitux,エルビタックス
ere,やがて
erect,直立
erecta,エレクタ
erectile,勃起
erection,勃起
erector,建設作業員
erg,エルグ
ergo,エルゴ
ergonomics,人間工学
Eric,エリック
Erin,エリン
ERISA,ERISA
Eritrea,エリトリア
ERK,ERK
Ernest,アーネスト
erode,むしばむ
erosion,浸食
erosive,浸食性の
erotic,エロチック
erotica,エロチカ
eroticism,エロティシズム
err,誤る
errand,用事
errant,誤った
erratic,常軌を逸した
erratically,不規則に
erratum,誤字
erroneous,間違った
erroneously,誤って
error,エラー
ersatz,代用品
erstwhile,昔の
erudite,博学な
erudition,博学
erupt,噴火する
eruption,噴火
erythrocyte,赤血球
erythropoietin,エリスロポエチン
Esau,エサウ
escalate,エスカレート
escalation,エスカレーション
escalator,エスカレーター
escapade,いたずら
escape,逃亡
escapee,逃亡者
escapism,現実逃避癖
escapist,現実逃避主義
escarpment,急斜面
eschatology,終末論
Escherichia,エシェリキア属
eschew,避ける
escort,エスコート
escorted,エスコート
escrow,預託
esensor,esensor
Eskimo,エスキモー語
esophageal,食道の
esophagus,食道
esoteric,難解な
especial,特別な
especially,特に
Esperanto,エスペラント
espionage,スパイ
esplanade,遊歩道
ESPN,ESPN放送
espousal,婚約
espouse,支持する
espoused,信奉
espresso,エスプレッソ
esprit,エスプリ
espy,ESPY
esquire,エスクワイア
essay,エッセイ
essayist,エッセイスト
essence,エッセンス
essential,不可欠
essentially,本質的に
Essex,エセックス
EST,EST
establish,確立する
established,設立
establishment,設立
estate,不動産
esteem,尊敬
esteemed,尊敬すべき
Estelle,エステル
Ester,エステル
Esther,エスター
esthetic,エステティック
estimable,評価できる
estimate,見積もり
estimated,推定の
estimation,推定
estimator,推定器
Estonia,エストニア
estradiol,エストラジオール
estrange,よそよそしくさせる
estrangement,疎遠
estrogen,エストロゲン
estrous,発情期の
estrus,発情期
estuary,河口
eta,エータ
etc,その他
etc.,等
etcetera,エトセトラ
etch,エッチング
etched,エッチング
etching,エッチング
eternal,永遠の
eternally,永遠に
eternity,永遠
Ethan,イーサン
ethanol,エタノール
Ethel,エセル
ether,エーテル
ethereal,エーテルの
ethernet,イーサネット
ethic,倫理
ethical,倫理的な
ethically,倫理的に
ethicist,倫理学者
ethics,倫理
ethidium,エチジウム
Ethiopia,エチオピア
Ethiopian,エチオピアの
ethnic,エスニック
ethnically,民族
ethnicity,民族性
ethnographic,民族誌の
ethnography,民族誌
ethnology,民族学
ethos,エトス
ethyl,エチル
ethylene,エチレン
etiological,因果関係学の
etiology,病因
etiquette,エチケット
EtOH,エタノール 
Etruria,エトルリア
Etruscan,エトルリア人
etymological,語源の
etymologically,語源
etymologist,etymologist
etymology,語源
Etzion,Gush Etzion
EU,EU
Euascomycete,Euascomycete
eubacterium,真正細菌
eucalyptus,ユーカリ
eucarya,真核生物
eucaryote,真核生物
eucharist,聖体
euchre,ユーカー
euchromatic,真正染色質の
Euchromatin,ユークロマチン
Euclid,ユークリッド
Euclidean,ユークリッドの
Eugene,ユージーン
eugenics,優生学
eukaryote,真核生物
eukaryotic,真核生物
eulogize,誉める
eulogy,賛辞
eunuch,宦官
euphemism,婉曲表現
euphemistic,婉曲
euphonious,耳に心地良い　
euphony,音便
euphoria,幸福感
euphoric,陶酔して
eureka,ユーレカ
euro,ユーロ
Europa,エウロパ
Europe,ヨーロッパ
European,欧州の
euthanasia,安楽死
euthanized,安楽死させ
evacuate,避難する
evacuation,避難
evacuee,避難者
evade,逃れる
evaluable,評価が可能な
evaluate,評価する
evaluation,評価
evaluative,評価的な
evaluator,エバリュエータ
Evan,エヴァン
evanescent,はかない
evangelical,福音派の
evangelism,伝道
evangelist,エバンジェリスト
evangelize,福音を説く
evaporate,蒸発する
evaporation,蒸発
evasion,回避
evasive,回避的な
Eve,イブ
even,さらに
evenhanded,公平な
evening,夜
evenly,均等に
event,イベント
eventful,波乱に富んだ
events,イベント
eventual,最終的な
eventually,結局のところ
ever,今までに
Everest,エベレスト山
everglade,沼沢地
evergreen,常緑
everlasting,永遠
evermore,常に
evert,外にめくり返す
every,あらゆる
everybody,皆
everyday,毎日
everyman,ごく普通の人
everyone,皆
everything,すべてのもの
everytime,毎回
everywhere,どこにでも
evict,立ち退かせる
evicted,立ち退かされた
eviction,立ち退き
evidence,証拠
evident,明らか
evidential,証拠の
evidentiary,証拠
evidently,明らかに
evil,悪
evildoer,悪人
evince,明示する
eviscerate,骨抜き
evocation,喚起
evocative,刺激的な
evoke,呼び起こす
evoked,誘発
evolution,進化
evolutionarily,進化的に
evolutionary,進化の
evolve,進化する
EW,EW
ewe,雌羊
ex,元
exacerbate,悪化させる
exact,正確な
exactitude,正確さ
exactly,正確に
exaggerate,誇張する
exaggerated,誇張された
exaggeration,誇張
exalt,たたえる
exaltation,高揚
exalted,高貴な
exam,試験
examination,検査
examine,調べる
examiner,審査官
examining,調べる 
example,例
exaptation,exaptation
exasperate,悪化させる
exasperated,怒った
exasperation,憤慨
excalibur,エクスカリバー
excavate,掘り出す
excavation,掘削
exceed,超える
exceedingly,極めて
excel,優る
excelled,優れた
excellence,優秀
excellency,閣下
excellent,優れた
excelsior,エクセルシオール
except,除く
exception,例外
exceptional,例外的
exceptionally,例外的に
excerpt,抜粋
excerpted,抜粋
excess,過剰
excessive,過度の
excessively,過度に
exchange,交換
exchangeable,交換可能な
exchanger,交換器
exchequer,国庫
excise,消費税
excision,切除
excitability,興奮性
excitable,興奮しやすい　
excitation,励起
excitatory,興奮性の
excite,エキサイト
excited,励起された
excitedly,興奮して
excitement,興奮
exciting,エキサイティング
exclaim,叫ぶ
exclaimed,叫んだ 
exclamation,叫び声
exclude,除外する
exclusion,除外
exclusionary,排他的な
exclusive,排他的
exclusively,もっぱら
excommunication,破門
excoriate,激しく非難する
excoriation,激しい非難
excrement,糞
excrete,排泄する
excretion,排泄
excretory,排出の
excruciate,苦しめる
excruciatingly,耐え難いほどに
exculpate,exculpate
exculpatory,無罪を証明する
excursion,エクスカーション
excuse,言い訳
execrable,嫌悪すべき
execute,実行する
execution,実行
executioner,死刑執行人
executive,エグゼクティブ
executor,執行者
exegesis,評釈
exemplar,模範
exemplary,典型的な
exemplify,例示する
exempt,免除する
exemption,免除
exercise,エクササイズ
exergonic,エネルギーを発生する 
exert,発揮する
exertion,努力
exhalation,呼気
exhale,息を吐き出す
exhaust,排気
exhausted,尽きる
exhausting,排気
exhaustion,疲労
exhaustive,徹底的な
exhaustively,徹底的
exhibit,展示
exhibition,展示会
exhibitionism,露出症
exhibitionist,露出症の人
exhibitor,出品者
exhilarating,爽快
exhilaration,満悦
exhort,熱心に勧める
exhortation,説教
exhumation,発掘
exhume,掘り出す
exigency,危急
exile,亡命
exist,存在する
existence,存在
existential,実存的な
existentialist,実存主義者
existing,既存の
exit,出口
Exodus,出エジプト記
exogenous,外因性の
Exon,エクソン
exonerate,解放する
Exonic,エクソン
exonuclease,エクソヌクレアーゼ
exorbitant,法外な
exorcise,追い払う
exorcism,厄払い
exorcist,エクソシスト
exothermic,発熱の
exotic,エキゾチック
exotica,異国趣味の
expand,拡大する
expanding,拡大する
expanse,広がり
expansion,拡大
expansionism,拡張政策
expansive,広大な
expat,国外居住者
expatriate,国外居住者
expect,期待する
expectancy,期待
expectant,予期している
expectantly,首を長くして
expectation,期待
expected,予想
expediency,ご都合主義
expedient,方便
expedite,早める
expedition,遠征
expeditionary,遠征の
expeditious,迅速な
expel,追い出す
expend,費やす
expendable,消耗品
expenditure,支出
expense,費用
expensed,費用計上
expensive,高価な
experience,経験
experienced,経験豊かな
experiential,経験の
experiment,実験
experimental,実験的
experimentally,実験
experimentation,実験
experimenter,実験者
expert,エキスパート
expertise,専門知識
expertly,巧妙に
expiration,期限切れ
expiratory,呼気の
expire,有効期限が切れる
explain,説明する
explainer,説明者
explanation,説明
explanatory,説明的
explant,外植片
expletive,補足的な
explicable,説明可能な
explicate,解明
explication,解明
explicit,明確な
explicitly,明示的
explode,爆発する
exploit,エクスプロイト
exploitation,搾取
exploitative,搾取的な
exploration,探査
exploratory,調査の
explore,探る
explored,探検
explorer,エクスプローラ
exploring,探検
explosion,爆発
explosive,爆発物
expo,博覧会
exponent,指数
exponential,指数関数
exponentially,指数関数的に
export,エクスポート
exporter,輸出国
expose,暴露する
exposed,露出した
exposition,博覧会
expository,解説の
exposure,暴露
expound,詳しく説明する
express,表現する
expressed,表明 
expression,式
expressionism,表現主義
expressionist,表現主義
expressionless,無表情な
expressive,表現の
expressly,明示的に
expressway,高速道路
expropriation,収用
expulsion,追放
expung,expung
expunge,消し去る
exquisite,絶妙の
exquisitely,精巧に
extant,現存
extein,エクステイン
extend,広がる
extended,拡張
extensible,拡張可能
extension,延長
extensive,豊富な
extensively,広く
extent,程度
extenuate,軽くする
exterior,外観
exterminate,根絶する
extermination,絶滅
exterminator,害虫駆除業者
external,外部
externality,外部性
externally,外部から
extinct,絶滅した
extinction,絶滅
extinguish,消す
extinguished,鎮火
extinguisher,消火器
extol,褒めそやす
extort,強要する
extortion,強要
extra,余分
extracellular,細胞外の
extrachromosomal,染色体外の
extract,エキス
extraction,抽出
extractor,エクストラクタ
extracurricular,課外の
extradite,引き渡す
extradition,引き渡し
extralegal,超法規的な
extramarital,婚外の
extraneous,無関係な
extraordinaire,非凡な
extraordinarily,並外れて
extraordinary,異常な
extrapolate,外挿する
extrapolation,外挿法
extraterrestrial,地球外の
extravagance,贅沢
extravagant,派手な
extravaganza,狂想曲
extravascular,血管外の
extremal,極値
extreme,極端な
extremely,極めて
extremism,過激主義
extremist,過激派
extremity,四肢
extricate,救い出す
extrinsic,外因性の
extrovert,外向性の
extrusion,押し出し
exuberance,活気
exuberant,熱狂的な
exude,発散する
exult,大喜びする
exultant,大喜びの
exultantly,大喜びの
Exuma,エグズーマ島
Exxon,エクソン
Exxonmobil,エクソンモービル
eye,目
eyeball,眼球
eyebrow,眉
eyeful,目に飛び込んでくるもの
eyeglass,眼鏡
eyelash,まつげ
eyelid,まぶた
eyeliner,アイライナー
eyepiece,接眼レンズ
eyeroll,eyeroll
eyes,視線
eyeshadow,アイシャドウ
eyesight,視力
eyesore,目障り
eyewitness,目撃者
Ezra,エズラ
